order_id,customer_id,email,first_name,last_name,created_at,total_price,product_name,quantity,financial_status
ORD11205,CUST1240,bilal.ahmed240@email.com,Bilal,Ahmed,2026-01-20 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10670,CUST1122,nadia.mirza122@email.com,Nadia,Mirza,2026-01-21 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10602,CUST1109,bilal.hassan109@email.com,Bilal,Hassan,2026-01-22 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10770,CUST1143,usman.malik143@email.com,Usman,Malik,2026-01-24 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10129,CUST1021,usman.mirza21@email.com,Usman,Mirza,2026-01-25 13:03:46,1998,Phone Case Premium,2,paid
ORD11114,CUST1218,nadia.ali218@email.com,Nadia,Ali,2026-01-26 13:03:46,999,Phone Case Premium,1,paid
ORD10787,CUST1147,nadia.qureshi147@email.com,Nadia,Qureshi,2026-01-26 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11110,CUST1217,sana.akhtar217@email.com,Sana,Akhtar,2026-01-29 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10412,CUST1075,zara.ahmed75@email.com,Zara,Ahmed,2026-01-29 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD11454,CUST1285,amna.qureshi285@email.com,Amna,Qureshi,2026-01-30 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10988,CUST1185,nadia.chaudhry185@email.com,Nadia,Chaudhry,2026-01-30 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11509,CUST1297,hassan.sheikh297@email.com,Hassan,Sheikh,2026-01-31 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10724,CUST1133,rabia.qureshi133@email.com,Rabia,Qureshi,2026-02-01 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10125,CUST1020,ahmed.sheikh20@email.com,Ahmed,Sheikh,2026-02-02 13:03:46,12999,Smart Watch Series X,1,paid
ORD11319,CUST1261,hina.mirza261@email.com,Hina,Mirza,2026-02-03 13:03:46,25998,Smart Watch Series X,2,paid
ORD10759,CUST1141,nadia.khan141@email.com,Nadia,Khan,2026-02-04 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10758,CUST1141,nadia.khan141@email.com,Nadia,Khan,2026-02-04 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10173,CUST1030,hassan.hassan30@email.com,Hassan,Hassan,2026-02-05 13:03:46,1998,Phone Case Premium,2,paid
ORD11406,CUST1276,kamran.sheikh276@email.com,Kamran,Sheikh,2026-02-05 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10235,CUST1048,faisal.malik48@email.com,Faisal,Malik,2026-02-05 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10204,CUST1039,ali.ahmed39@email.com,Ali,Ahmed,2026-02-05 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11060,CUST1205,sana.ali205@email.com,Sana,Ali,2026-02-06 13:03:46,25998,Smart Watch Series X,2,paid
ORD10317,CUST1062,ali.ahmed62@email.com,Ali,Ahmed,2026-02-07 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11169,CUST1230,nadia.akhtar230@email.com,Nadia,Akhtar,2026-02-08 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10789,CUST1147,nadia.qureshi147@email.com,Nadia,Qureshi,2026-02-08 13:03:46,998,Screen Protector Pack,2,paid
ORD10184,CUST1033,zara.ali33@email.com,Zara,Ali,2026-02-08 13:03:46,998,Screen Protector Pack,2,paid
ORD11416,CUST1279,nadia.malik279@email.com,Nadia,Malik,2026-02-09 13:03:46,1497,Screen Protector Pack,3,paid
ORD10106,CUST1015,faisal.malik15@email.com,Faisal,Malik,2026-02-09 13:03:46,998,Screen Protector Pack,2,paid
ORD11184,CUST1235,sana.akhtar235@email.com,Sana,Akhtar,2026-02-09 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10201,CUST1039,ali.ahmed39@email.com,Ali,Ahmed,2026-02-09 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10314,CUST1061,shahid.hassan61@email.com,Shahid,Hassan,2026-02-09 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10128,CUST1021,usman.mirza21@email.com,Usman,Mirza,2026-02-10 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10155,CUST1028,bilal.hassan28@email.com,Bilal,Hassan,2026-02-11 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10233,CUST1048,faisal.malik48@email.com,Faisal,Malik,2026-02-12 13:03:46,2997,Phone Case Premium,3,paid
ORD11417,CUST1279,nadia.malik279@email.com,Nadia,Malik,2026-02-12 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10365,CUST1067,amna.mirza67@email.com,Amna,Mirza,2026-02-12 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10104,CUST1015,faisal.malik15@email.com,Faisal,Malik,2026-02-12 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10910,CUST1173,rabia.akhtar173@email.com,Rabia,Akhtar,2026-02-12 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10109,CUST1016,usman.khan16@email.com,Usman,Khan,2026-02-14 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11082,CUST1210,ahmed.ahmed210@email.com,Ahmed,Ahmed,2026-02-14 13:03:46,25998,Smart Watch Series X,2,paid
ORD11208,CUST1240,bilal.ahmed240@email.com,Bilal,Ahmed,2026-02-15 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10967,CUST1179,nadia.malik179@email.com,Nadia,Malik,2026-02-17 13:03:46,499,Screen Protector Pack,1,paid
ORD10862,CUST1160,amna.hassan160@email.com,Amna,Hassan,2026-02-18 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10574,CUST1103,shahid.sheikh103@email.com,Shahid,Sheikh,2026-02-18 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10137,CUST1024,shahid.hassan24@email.com,Shahid,Hassan,2026-02-18 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10745,CUST1137,nadia.malik137@email.com,Nadia,Malik,2026-02-19 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11398,CUST1274,hina.mirza274@email.com,Hina,Mirza,2026-02-20 13:03:46,999,Phone Case Premium,1,paid
ORD10542,CUST1098,usman.khan98@email.com,Usman,Khan,2026-02-21 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10544,CUST1098,usman.khan98@email.com,Usman,Khan,2026-02-21 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11083,CUST1211,zara.ahmed211@email.com,Zara,Ahmed,2026-02-22 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11057,CUST1205,sana.ali205@email.com,Sana,Ali,2026-02-22 13:03:46,12999,Smart Watch Series X,1,paid
ORD10539,CUST1097,hassan.sheikh97@email.com,Hassan,Sheikh,2026-02-23 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11456,CUST1286,imran.ahmed286@email.com,Imran,Ahmed,2026-02-23 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10890,CUST1165,zara.ahmed165@email.com,Zara,Ahmed,2026-02-23 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10628,CUST1114,kamran.chaudhry114@email.com,Kamran,Chaudhry,2026-02-23 13:03:46,25998,Smart Watch Series X,2,paid
ORD10981,CUST1183,amna.qureshi183@email.com,Amna,Qureshi,2026-02-23 13:03:46,499,Screen Protector Pack,1,paid
ORD11119,CUST1220,shahid.akhtar220@email.com,Shahid,Akhtar,2026-02-24 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11364,CUST1269,kamran.ahmed269@email.com,Kamran,Ahmed,2026-02-24 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11236,CUST1245,sana.ali245@email.com,Sana,Ali,2026-03-27 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11234,CUST1245,sana.ali245@email.com,Sana,Ali,2026-03-27 13:03:46,38997,Smart Watch Series X,3,paid
ORD11422,CUST1280,ali.ahmed280@email.com,Ali,Ahmed,2026-03-27 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10600,CUST1108,hina.mirza108@email.com,Hina,Mirza,2026-03-27 13:03:46,1497,Screen Protector Pack,3,paid
ORD10715,CUST1131,ahmed.qureshi131@email.com,Ahmed,Qureshi,2026-03-27 13:03:46,499,Screen Protector Pack,1,paid
ORD11220,CUST1243,rabia.mirza243@email.com,Rabia,Mirza,2026-03-28 13:03:46,12999,Smart Watch Series X,1,paid
ORD11451,CUST1284,kamran.sheikh284@email.com,Kamran,Sheikh,2026-03-28 13:03:46,499,Screen Protector Pack,1,paid
ORD11419,CUST1280,ali.ahmed280@email.com,Ali,Ahmed,2026-03-28 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11196,CUST1238,kamran.sheikh238@email.com,Kamran,Sheikh,2026-03-28 13:03:46,38997,Smart Watch Series X,3,paid
ORD10376,CUST1069,ayesha.qureshi69@email.com,Ayesha,Qureshi,2026-03-29 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10691,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-03-29 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10601,CUST1108,hina.mirza108@email.com,Hina,Mirza,2026-03-29 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10626,CUST1113,hassan.sheikh113@email.com,Hassan,Sheikh,2026-03-29 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11504,CUST1296,sara.hassan296@email.com,Sara,Hassan,2026-03-29 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11176,CUST1233,usman.sheikh233@email.com,Usman,Sheikh,2026-03-29 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10150,CUST1026,bilal.qureshi26@email.com,Bilal,Qureshi,2026-03-30 13:03:46,998,Screen Protector Pack,2,paid
ORD10947,CUST1177,hassan.hassan177@email.com,Hassan,Hassan,2026-03-30 13:03:46,499,Screen Protector Pack,1,paid
ORD11266,CUST1249,ali.mirza249@email.com,Ali,Mirza,2026-03-30 13:03:46,38997,Smart Watch Series X,3,paid
ORD11049,CUST1202,faisal.ali202@email.com,Faisal,Ali,2026-03-30 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11261,CUST1249,ali.mirza249@email.com,Ali,Mirza,2026-03-30 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10280,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-03-30 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10902,CUST1171,imran.akhtar171@email.com,Imran,Akhtar,2026-03-31 13:03:46,1497,Screen Protector Pack,3,paid
ORD10116,CUST1018,ayesha.qureshi18@email.com,Ayesha,Qureshi,2026-03-31 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11124,CUST1221,amna.sheikh221@email.com,Amna,Sheikh,2026-03-31 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10996,CUST1187,imran.hassan187@email.com,Imran,Hassan,2026-03-31 13:03:46,2997,Phone Case Premium,3,paid
ORD10754,CUST1140,amna.hassan140@email.com,Amna,Hassan,2026-04-01 13:03:46,12999,Smart Watch Series X,1,paid
ORD10974,CUST1180,nadia.khan180@email.com,Nadia,Khan,2026-04-01 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11241,CUST1246,shahid.ali246@email.com,Shahid,Ali,2026-04-01 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11223,CUST1243,rabia.mirza243@email.com,Rabia,Mirza,2026-04-02 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11197,CUST1238,kamran.sheikh238@email.com,Kamran,Sheikh,2026-04-02 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10115,CUST1018,ayesha.qureshi18@email.com,Ayesha,Qureshi,2026-04-02 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11237,CUST1245,sana.ali245@email.com,Sana,Ali,2026-04-02 13:03:46,2997,Phone Case Premium,3,paid
ORD11336,CUST1265,shahid.ahmed265@email.com,Shahid,Ahmed,2026-04-03 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10701,CUST1129,kamran.malik129@email.com,Kamran,Malik,2026-04-03 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10837,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-04-03 13:03:46,2997,Phone Case Premium,3,paid
ORD10442,CUST1083,shahid.akhtar83@email.com,Shahid,Akhtar,2026-04-03 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10405,CUST1074,nadia.ali74@email.com,Nadia,Ali,2026-04-03 13:03:46,1998,Phone Case Premium,2,paid
ORD11224,CUST1243,rabia.mirza243@email.com,Rabia,Mirza,2026-04-04 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11246,CUST1247,sara.chaudhry247@email.com,Sara,Chaudhry,2026-04-04 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10427,CUST1080,sara.ali80@email.com,Sara,Ali,2026-04-04 13:03:46,25998,Smart Watch Series X,2,paid
ORD10379,CUST1069,ayesha.qureshi69@email.com,Ayesha,Qureshi,2026-04-04 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10562,CUST1100,ahmed.chaudhry100@email.com,Ahmed,Chaudhry,2026-04-04 13:03:46,998,Screen Protector Pack,2,paid
ORD10592,CUST1107,ayesha.chaudhry107@email.com,Ayesha,Chaudhry,2026-04-05 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10587,CUST1106,ayesha.ali106@email.com,Ayesha,Ali,2026-04-05 13:03:46,999,Phone Case Premium,1,paid
ORD11333,CUST1265,shahid.ahmed265@email.com,Shahid,Ahmed,2026-04-05 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11147,CUST1227,sana.sheikh227@email.com,Sana,Sheikh,2026-04-05 13:03:46,999,Phone Case Premium,1,paid
ORD11003,CUST1188,imran.khan188@email.com,Imran,Khan,2026-04-05 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11131,CUST1222,zara.ahmed222@email.com,Zara,Ahmed,2026-04-06 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD11130,CUST1222,zara.ahmed222@email.com,Zara,Ahmed,2026-04-06 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10712,CUST1131,ahmed.qureshi131@email.com,Ahmed,Qureshi,2026-04-06 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10118,CUST1019,sana.ali19@email.com,Sana,Ali,2026-04-06 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10569,CUST1102,sana.sheikh102@email.com,Sana,Sheikh,2026-04-07 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10535,CUST1096,bilal.hassan96@email.com,Bilal,Hassan,2026-04-07 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10534,CUST1096,bilal.hassan96@email.com,Bilal,Hassan,2026-04-07 13:03:46,499,Screen Protector Pack,1,paid
ORD10797,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-04-07 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10429,CUST1080,sara.ali80@email.com,Sara,Ali,2026-04-07 13:03:46,499,Screen Protector Pack,1,paid
ORD10925,CUST1175,hina.hassan175@email.com,Hina,Hassan,2026-04-07 13:03:46,2997,Phone Case Premium,3,paid
ORD10816,CUST1154,fatima.ahmed154@email.com,Fatima,Ahmed,2026-04-08 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11233,CUST1245,sana.ali245@email.com,Sana,Ali,2026-04-08 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10071,CUST1009,bilal.sheikh9@email.com,Bilal,Sheikh,2026-04-08 13:03:46,25998,Smart Watch Series X,2,paid
ORD10694,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-04-08 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11026,CUST1195,kamran.malik195@email.com,Kamran,Malik,2026-04-08 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11423,CUST1280,ali.ahmed280@email.com,Ali,Ahmed,2026-04-09 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10208,CUST1041,bilal.ahmed41@email.com,Bilal,Ahmed,2026-04-09 13:03:46,38997,Smart Watch Series X,3,paid
ORD11028,CUST1195,kamran.malik195@email.com,Kamran,Malik,2026-04-09 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10872,CUST1163,ayesha.qureshi163@email.com,Ayesha,Qureshi,2026-04-09 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10769,CUST1142,shahid.hassan142@email.com,Shahid,Hassan,2026-04-10 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10297,CUST1059,kamran.ahmed59@email.com,Kamran,Ahmed,2026-04-10 13:03:46,2997,Phone Case Premium,3,paid
ORD10995,CUST1187,imran.hassan187@email.com,Imran,Hassan,2026-04-10 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10593,CUST1107,ayesha.chaudhry107@email.com,Ayesha,Chaudhry,2026-04-10 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11048,CUST1202,faisal.ali202@email.com,Faisal,Ali,2026-04-10 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10927,CUST1175,hina.hassan175@email.com,Hina,Hassan,2026-04-10 13:03:46,2997,Phone Case Premium,3,paid
ORD11129,CUST1222,zara.ahmed222@email.com,Zara,Ahmed,2026-04-11 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10375,CUST1069,ayesha.qureshi69@email.com,Ayesha,Qureshi,2026-04-11 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10287,CUST1057,ahmed.sheikh57@email.com,Ahmed,Sheikh,2026-04-11 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11148,CUST1227,sana.sheikh227@email.com,Sana,Sheikh,2026-04-11 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10430,CUST1080,sara.ali80@email.com,Sara,Ali,2026-04-12 13:03:46,998,Screen Protector Pack,2,paid
ORD10367,CUST1068,imran.qureshi68@email.com,Imran,Qureshi,2026-04-12 13:03:46,1497,Screen Protector Pack,3,paid
ORD11089,CUST1213,amna.khan213@email.com,Amna,Khan,2026-04-12 13:03:46,998,Screen Protector Pack,2,paid
ORD10970,CUST1180,nadia.khan180@email.com,Nadia,Khan,2026-04-12 13:03:46,2997,Phone Case Premium,3,paid
ORD10117,CUST1018,ayesha.qureshi18@email.com,Ayesha,Qureshi,2026-04-12 13:03:46,999,Phone Case Premium,1,paid
ORD10864,CUST1161,tariq.akhtar161@email.com,Tariq,Akhtar,2026-04-13 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10596,CUST1107,ayesha.chaudhry107@email.com,Ayesha,Chaudhry,2026-04-13 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10749,CUST1139,rabia.ahmed139@email.com,Rabia,Ahmed,2026-04-13 13:03:46,38997,Smart Watch Series X,3,paid
ORD10559,CUST1100,ahmed.chaudhry100@email.com,Ahmed,Chaudhry,2026-04-13 13:03:46,2997,Phone Case Premium,3,paid
ORD10768,CUST1142,shahid.hassan142@email.com,Shahid,Hassan,2026-04-13 13:03:46,17997,Webcam HD 1080p,3,paid
ORD11459,CUST1287,nadia.malik287@email.com,Nadia,Malik,2026-04-13 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10181,CUST1032,nadia.mirza32@email.com,Nadia,Mirza,2026-04-13 13:03:46,1497,Screen Protector Pack,3,paid
ORD10277,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-04-13 13:03:46,17997,Webcam HD 1080p,3,paid
ORD11018,CUST1193,hassan.akhtar193@email.com,Hassan,Akhtar,2026-04-14 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10801,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-04-14 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11491,CUST1291,usman.malik291@email.com,Usman,Malik,2026-04-14 13:03:46,1497,Screen Protector Pack,3,paid
ORD10865,CUST1161,tariq.akhtar161@email.com,Tariq,Akhtar,2026-04-14 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10713,CUST1131,ahmed.qureshi131@email.com,Ahmed,Qureshi,2026-04-14 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10868,CUST1161,tariq.akhtar161@email.com,Tariq,Akhtar,2026-04-15 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10438,CUST1083,shahid.akhtar83@email.com,Shahid,Akhtar,2026-04-15 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10133,CUST1022,shahid.hassan22@email.com,Shahid,Hassan,2026-04-15 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10052,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-04-15 13:03:46,12999,Smart Watch Series X,1,paid
ORD11247,CUST1247,sara.chaudhry247@email.com,Sara,Chaudhry,2026-04-15 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11268,CUST1250,imran.akhtar250@email.com,Imran,Akhtar,2026-04-15 13:03:46,998,Screen Protector Pack,2,paid
ORD10395,CUST1072,bilal.ahmed72@email.com,Bilal,Ahmed,2026-04-15 13:03:46,1998,Phone Case Premium,2,paid
ORD10557,CUST1100,ahmed.chaudhry100@email.com,Ahmed,Chaudhry,2026-04-16 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10928,CUST1175,hina.hassan175@email.com,Hina,Hassan,2026-04-16 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11425,CUST1280,ali.ahmed280@email.com,Ali,Ahmed,2026-04-16 13:03:46,1497,Screen Protector Pack,3,paid
ORD11242,CUST1246,shahid.ali246@email.com,Shahid,Ali,2026-04-17 13:03:46,25998,Smart Watch Series X,2,paid
ORD11215,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-04-17 13:03:46,25998,Smart Watch Series X,2,paid
ORD11229,CUST1244,ayesha.hassan244@email.com,Ayesha,Hassan,2026-04-17 13:03:46,998,Screen Protector Pack,2,paid
ORD10836,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-04-17 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10765,CUST1142,shahid.hassan142@email.com,Shahid,Hassan,2026-04-18 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10532,CUST1096,bilal.hassan96@email.com,Bilal,Hassan,2026-04-18 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10144,CUST1026,bilal.qureshi26@email.com,Bilal,Qureshi,2026-04-18 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11450,CUST1284,kamran.sheikh284@email.com,Kamran,Sheikh,2026-04-18 13:03:46,998,Screen Protector Pack,2,paid
ORD11467,CUST1288,ayesha.ali288@email.com,Ayesha,Ali,2026-04-18 13:03:46,38997,Smart Watch Series X,3,paid
ORD10717,CUST1131,ahmed.qureshi131@email.com,Ahmed,Qureshi,2026-04-18 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10374,CUST1069,ayesha.qureshi69@email.com,Ayesha,Qureshi,2026-04-18 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11193,CUST1238,kamran.sheikh238@email.com,Kamran,Sheikh,2026-04-19 13:03:46,1998,Phone Case Premium,2,paid
ORD10973,CUST1180,nadia.khan180@email.com,Nadia,Khan,2026-04-19 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10119,CUST1019,sana.ali19@email.com,Sana,Ali,2026-04-19 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11245,CUST1247,sara.chaudhry247@email.com,Sara,Chaudhry,2026-04-19 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10149,CUST1026,bilal.qureshi26@email.com,Bilal,Qureshi,2026-04-20 13:03:46,1998,Phone Case Premium,2,paid
ORD10112,CUST1018,ayesha.qureshi18@email.com,Ayesha,Qureshi,2026-04-20 13:03:46,12999,Smart Watch Series X,1,paid
ORD10584,CUST1106,ayesha.ali106@email.com,Ayesha,Ali,2026-04-20 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10685,CUST1126,zara.sheikh126@email.com,Zara,Sheikh,2026-04-20 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10275,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-04-20 13:03:46,1998,Phone Case Premium,2,paid
ORD10834,CUST1156,zara.sheikh156@email.com,Zara,Sheikh,2026-04-20 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11227,CUST1244,ayesha.hassan244@email.com,Ayesha,Hassan,2026-04-21 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10597,CUST1108,hina.mirza108@email.com,Hina,Mirza,2026-04-21 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10209,CUST1041,bilal.ahmed41@email.com,Bilal,Ahmed,2026-04-22 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11225,CUST1243,rabia.mirza243@email.com,Rabia,Mirza,2026-04-22 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10279,CUST1054,imran.chaudhry54@email.com,Imran,Chaudhry,2026-04-22 13:03:46,25998,Smart Watch Series X,2,paid
ORD10050,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-04-22 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10121,CUST1019,sana.ali19@email.com,Sana,Ali,2026-04-23 13:03:46,25998,Smart Watch Series X,2,paid
ORD11047,CUST1202,faisal.ali202@email.com,Faisal,Ali,2026-04-23 13:03:46,38997,Smart Watch Series X,3,paid
ORD11150,CUST1227,sana.sheikh227@email.com,Sana,Sheikh,2026-04-23 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10752,CUST1139,rabia.ahmed139@email.com,Rabia,Ahmed,2026-04-23 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10999,CUST1188,imran.khan188@email.com,Imran,Khan,2026-04-23 13:03:46,1998,Phone Case Premium,2,paid
ORD10702,CUST1129,kamran.malik129@email.com,Kamran,Malik,2026-04-23 13:03:46,1998,Phone Case Premium,2,paid
ORD10697,CUST1128,imran.hassan128@email.com,Imran,Hassan,2026-04-24 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10796,CUST1150,hina.sheikh150@email.com,Hina,Sheikh,2026-04-24 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11016,CUST1193,hassan.akhtar193@email.com,Hassan,Akhtar,2026-04-24 13:03:46,499,Screen Protector Pack,1,paid
ORD11270,CUST1250,imran.akhtar250@email.com,Imran,Akhtar,2026-04-24 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11505,CUST1296,sara.hassan296@email.com,Sara,Hassan,2026-04-24 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11211,CUST1241,fatima.hassan241@email.com,Fatima,Hassan,2026-04-24 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10627,CUST1113,hassan.sheikh113@email.com,Hassan,Sheikh,2026-04-25 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11024,CUST1195,kamran.malik195@email.com,Kamran,Malik,2026-04-25 13:03:46,1998,Phone Case Premium,2,paid
ORD10069,CUST1009,bilal.sheikh9@email.com,Bilal,Sheikh,2026-04-26 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11330,CUST1264,usman.ali264@email.com,Usman,Ali,2026-04-26 13:03:46,2997,Phone Case Premium,3,paid
ORD11462,CUST1287,nadia.malik287@email.com,Nadia,Malik,2026-04-26 13:03:46,38997,Smart Watch Series X,3,paid
ORD10055,CUST1005,ali.chaudhry5@email.com,Ali,Chaudhry,2026-04-26 13:03:46,8999,Mechanical Keyboard,1,paid
